,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,tolls_amount,fare_amount,total_amount
6062,2013-11-11 10:47:36 UTC,-73.99458,40.750295,-73.964838,40.763437,1,2.8,0.0,13.5,16.5
6063,2014-07-30 09:21:04 UTC,-74.012773,40.716593,-73.986935,40.742435,1,3.4,0.0,13.5,14.0
6064,2013-09-06 21:47:28 UTC,-73.995054,40.723288,-73.960336,40.715401,1,3.0,0.0,13.5,17.4
6065,2013-08-31 22:27:05 UTC,-73.992566,40.742733,-73.952616,40.768284,1,3.6,0.0,13.5,16.5
6066,2015-04-27 21:37:36 UTC,-73.99408721923828,40.74604034423828,-73.98101806640625,40.7883186340332,1,3.78,0.0,13.5,19.24
6067,2014-04-17 16:42:48 UTC,-73.978403,40.736815,-74.004622,40.706436,1,3.4,0.0,13.5,18.0
6068,2015-04-17 10:24:10 UTC,-73.9923095703125,40.74915313720703,-73.97315979003906,40.75259017944336,1,1.8,0.0,13.5,17.15
6069,2013-12-09 15:03:00 UTC,-73.96263,40.763372,-73.991092,40.748617,1,2.46,0.0,13.5,14.0
6070,2014-09-04 01:04:22 UTC,-73.939801,40.750197,-73.990497,40.761113,3,3.3,0.0,13.5,14.5
6071,2012-11-17 04:17:42 UTC,-73.995061,40.724958,-73.940198,40.715789,1,3.9,0.0,13.5,17.5
6072,2014-05-17 15:15:00 UTC,-74.016417,40.710252,-73.994697,40.75038,2,3.57,0.0,13.5,16.7
6073,2014-10-06 15:16:00 UTC,-74.000715,40.722197,-73.97824,40.751257,6,2.53,0.0,13.5,16.7
6074,2013-04-26 21:18:41 UTC,-74.007087,40.732899,-73.984933,40.720382,1,1.8,0.0,13.5,16.5
6075,2013-03-02 08:49:56 UTC,-73.964152,40.807899,-73.941008,40.841661,1,3.5,0.0,13.5,14.0
6076,2014-05-17 15:15:00 UTC,-73.983095,40.744737,-74.001512,40.733815,1,1.65,0.0,13.5,16.7
6077,2014-12-08 21:50:00 UTC,-73.978077,40.762412,-74.007102,40.732997,4,2.83,0.0,13.5,17.3
6078,2015-06-25 21:40:59 UTC,-73.98579406738281,40.71929931640625,-73.98968505859375,40.74678039550781,5,2.65,0.0,13.5,18.5
6079,2013-08-18 17:30:08 UTC,-73.990169,40.733689,-73.988516,40.718529,1,1.0,0.0,13.5,14.0
6080,2013-04-15 17:46:52 UTC,-74.005536,40.745074,-73.96621,40.766314,1,3.4,0.0,13.5,15.0
6081,2013-12-09 15:03:00 UTC,-73.981465,40.749812,-73.961022,40.779257,1,2.38,0.0,13.5,16.7
6082,2013-04-18 08:48:00 UTC,0.0,0.0,0.0,0.0,1,2.93,0.0,13.5,14.0
6083,2013-12-06 14:55:00 UTC,-73.962253,40.77898,-73.98239,40.751665,6,2.23,0.0,13.5,14.0
6084,2015-05-27 18:43:03 UTC,-73.9802017211914,40.75923156738281,-73.98938751220703,40.74038314819336,2,1.61,0.0,13.5,16.8
6085,2013-01-29 05:21:00 UTC,-73.985805,40.76316,-73.953898,40.80385,1,3.41,0.0,13.5,17.3
6086,2014-05-20 23:09:00 UTC,-73.994242,40.73136,-73.994242,40.73136,3,3.09,0.0,13.5,16.0
6087,2014-05-20 23:09:00 UTC,-73.995117,40.754942,-73.988475,40.722835,2,3.11,0.0,13.5,14.5
6088,2013-10-26 08:30:32 UTC,-73.953792,40.781916,-73.991132,40.750311,1,3.5,0.0,13.5,16.8
6089,2014-02-26 06:25:10 UTC,-73.984193,40.759015,-73.989242,40.721653,1,3.5,0.0,13.5,14.0
6090,2013-01-21 15:12:07 UTC,-74.005317,40.739436,-73.971541,40.764406,1,3.2,0.0,13.5,14.0
6091,2013-12-06 14:55:00 UTC,-73.992412,40.750755,-73.978702,40.762102,1,1.44,0.0,13.5,16.7
6092,2014-03-17 21:22:03 UTC,-73.974955,40.756242,-73.953593,40.732468,1,3.5,5.33,13.5,23.78
6093,2014-12-29 11:37:18 UTC,-74.002842,40.728757,-73.981257,40.76802,1,3.2,0.0,13.5,14.0
6094,2014-10-06 15:16:00 UTC,-73.962825,40.769872,-73.9871,40.728332,1,3.4,0.0,13.5,14.0
6095,2015-02-14 05:36:31 UTC,-74.0079345703125,40.705421447753906,-73.98506164550781,40.73876190185547,2,4.26,0.0,13.5,17.76
6096,2014-02-24 18:22:00 UTC,-73.979382,40.761517,-73.990707,40.730475,3,2.92,0.0,13.5,18.62
6097,2012-12-06 19:35:04 UTC,-73.966095,40.794788,-73.98219,40.765969,2,2.2,0.0,13.5,15.0
6098,2015-01-16 21:51:24 UTC,-73.97241973876953,40.755123138427734,-74.00473022460938,40.746952056884766,1,2.99,0.0,13.5,17.6
6099,2014-02-24 18:22:00 UTC,-73.98008,40.774587,-73.952925,40.813437,1,3.39,0.0,13.5,17.0
6100,2014-01-29 10:09:59 UTC,-74.005488,40.725785,-73.99367,40.751885,3,2.3,0.0,13.5,14.0
6101,2014-10-02 08:36:19 UTC,-73.9582,40.78075,-73.967021,40.76394,1,2.4,0.0,14.0,17.4
6102,2015-06-16 18:59:15 UTC,-73.96981048583984,40.74917984008789,-73.94294738769531,40.794071197509766,1,3.91,0.0,14.0,15.8
6103,2014-05-20 23:09:00 UTC,-73.989122,40.741952,-73.957987,40.779165,1,3.51,0.0,14.0,17.9
6104,2012-11-19 17:41:00 UTC,-73.951795,40.786137,-73.967595,40.756397,1,2.57,0.0,14.0,17.0
6105,2015-05-31 19:49:15 UTC,-73.98870849609375,40.73094177246094,-73.97443389892578,40.69493865966797,6,3.54,0.0,14.0,14.8
6106,2015-02-03 22:32:35 UTC,-73.99655151367188,40.72379684448242,-73.98936462402344,40.758705139160156,3,3.6,0.0,14.0,15.3
6107,2012-11-19 17:41:00 UTC,-73.956893,40.781945,-73.980137,40.764807,1,3.01,0.0,14.0,15.5
6108,2014-05-17 15:15:00 UTC,-73.964252,40.693615,-73.961635,40.696242,1,2.71,0.0,14.0,14.5
6109,2013-12-21 06:21:00 UTC,-73.99691,40.747305,-73.96819,40.79903,1,4.27,0.0,14.0,16.5
6110,2014-05-20 23:09:00 UTC,-74.005332,40.72187,-73.989555,40.771335,6,3.96,0.0,14.0,17.0
6111,2015-04-17 10:24:10 UTC,-73.95063018798828,40.783321380615234,-73.96418762207031,40.80774688720703,2,2.46,0.0,14.0,16.8
6112,2015-05-10 14:26:22 UTC,-74.00882720947266,40.73930740356445,-73.97931671142578,40.75926208496094,1,2.8,0.0,14.0,17.75
6113,2014-10-06 15:16:00 UTC,-73.98223,40.77435,-73.969472,40.759392,1,2.03,0.0,14.0,14.5
6114,2013-04-23 06:56:36 UTC,-73.939252,40.805128,-73.935838,40.849972,1,4.3,0.0,14.0,14.5
6115,2014-12-08 21:50:00 UTC,-73.97505,40.755612,-73.96855,40.789855,1,3.25,0.0,14.0,17.25
6116,2012-11-19 17:41:00 UTC,-74.00065,40.742262,-73.985577,40.746382,2,1.86,0.0,14.0,17.0
6117,2012-11-28 07:07:42 UTC,-73.980007,40.738442,-74.008982,40.713076,1,2.9,0.0,14.0,14.5
6118,2012-12-02 00:26:14 UTC,-73.957386,40.777006,-74.000145,40.761656,2,3.8,0.0,14.0,16.0
6119,2014-10-06 15:16:00 UTC,-74.002957,40.718932,-74.006245,40.717052,5,4.24,0.0,14.0,14.5
6120,2013-03-14 15:23:14 UTC,-73.986866,40.771415,-73.957123,40.774987,1,2.4,0.0,14.0,17.4
6121,2015-03-20 02:07:16 UTC,-73.97293090820312,40.785316467285156,-73.94691467285156,40.80572509765625,1,4.15,0.0,14.0,15.3
6122,2014-12-04 17:00:46 UTC,-73.969233,40.76107,-73.979718,40.770888,1,1.4,0.0,14.0,19.0
6123,2013-08-21 23:14:38 UTC,-74.014403,40.717867,-73.988454,40.739419,1,3.9,0.0,14.0,18.0
6124,2013-09-08 18:40:41 UTC,-73.978749,40.781712,-73.942139,40.808139,2,3.5,0.0,14.0,14.5
6125,2012-11-19 17:41:00 UTC,-73.94627,40.77293,-73.96356,40.774392,2,2.86,0.0,14.0,19.25
6126,2013-12-06 14:55:00 UTC,-74.009202,40.71282,-74.002825,40.755327,1,3.35,0.0,14.0,14.5
6127,2013-10-25 22:56:56 UTC,-73.980601,40.671853,-73.957766,40.637297,1,3.8,0.0,14.0,15.0
6128,2013-03-29 22:41:14 UTC,0.0,0.0,0.0,0.0,2,4.1,0.0,14.0,15.0
6129,2013-10-26 08:30:32 UTC,-73.947375,40.779495,-73.984068,40.757268,2,3.2,0.0,14.0,18.85
6130,2014-05-20 23:09:00 UTC,-74.003327,40.748937,-73.988725,40.719142,2,3.1,0.0,14.0,17.9
6131,2012-11-19 17:41:00 UTC,-74.005942,40.733252,-73.9913,40.755607,1,1.76,0.0,14.0,16.5
6132,2014-11-23 22:36:13 UTC,-74.007299,40.715482,-73.963546,40.718487,1,3.9,0.0,14.0,18.0
6133,2013-05-05 00:50:11 UTC,-73.954398,40.711817,-73.954398,40.711817,1,4.0,0.0,14.0,18.0
6134,2014-05-17 15:15:00 UTC,-73.982403,40.75598,-73.987,40.729517,1,2.52,0.0,14.0,14.5
6135,2013-06-07 18:33:44 UTC,-73.988887,40.748022,-73.994969,40.723083,1,2.6,0.0,14.0,15.5
6136,2014-01-21 08:01:46 UTC,-73.957272,40.782847,-73.972302,40.754278,2,2.4,0.0,14.0,14.5
6137,2013-05-18 21:51:49 UTC,-73.982082,40.756152,-74.007043,40.73998,1,2.7,0.0,14.0,15.0
6138,2014-05-22 16:07:24 UTC,-73.989973,40.757396,-74.002809,40.760547,1,1.2,0.0,14.0,15.5
6139,2014-10-06 15:16:00 UTC,-73.963115,40.765917,-73.988862,40.757885,1,2.02,0.0,14.0,14.5
6140,2014-10-06 15:16:00 UTC,-73.979615,40.759267,-73.972402,40.765002,1,2.19,0.0,14.0,14.5
6141,2014-10-06 15:16:00 UTC,-73.949782,40.768512,-73.98229,40.77356,1,2.34,0.0,14.0,15.5
6142,2014-02-09 10:48:13 UTC,-73.955584,40.768885,-73.98898,40.747549,2,3.3,0.0,14.0,17.4
6143,2014-12-08 21:50:00 UTC,-73.96816,40.75852,-73.94604,40.72174,1,3.92,0.0,14.0,15.0
6144,2012-11-19 17:41:00 UTC,-73.984342,40.742622,-73.962933,40.775082,1,2.78,0.0,14.0,15.5
6145,2013-09-17 14:10:35 UTC,-73.982566,40.769827,-73.987993,40.743753,1,2.2,0.0,14.0,18.12
6146,2013-06-25 20:34:47 UTC,-74.015895,40.711292,-73.989815,40.73943,3,3.1,0.0,14.0,19.5
6147,2014-04-12 22:32:36 UTC,-73.948544,40.78239,-73.987905,40.743941,4,3.8,0.0,14.0,15.0
6148,2014-02-24 18:22:00 UTC,-73.976522,40.756997,-73.949172,40.777275,1,2.48,0.0,14.0,18.5
6149,2014-10-01 01:04:04 UTC,-73.933706,40.854213,-73.952536,40.80833,1,3.5,0.0,14.0,18.0
6150,2014-05-17 15:15:00 UTC,-74.005815,40.73645,-73.975207,40.761372,1,2.97,0.0,14.0,14.5
6151,2013-03-06 21:03:24 UTC,-73.99741,40.73678,-73.961928,40.772034,1,3.5,0.0,14.0,15.0
6152,2014-09-16 09:34:40 UTC,-73.97618,40.778042,-73.971375,40.761036,1,1.7,0.0,14.0,17.4
6153,2014-10-09 11:18:58 UTC,-73.967145,40.79347,-73.965738,40.773308,1,2.0,0.0,14.0,16.0
6154,2014-02-24 18:22:00 UTC,-73.97313,40.748787,-73.947612,40.779032,1,2.94,0.0,14.0,15.5
6155,2013-12-06 14:55:00 UTC,-73.98669,40.7537,-73.967197,40.769402,3,1.98,0.0,14.0,14.5
6156,2014-05-17 15:15:00 UTC,-73.990685,40.770075,-73.965793,40.75424,2,2.0,0.0,14.0,16.6
6157,2015-06-16 18:59:15 UTC,-73.97313690185547,40.75529861450195,-73.98209381103516,40.7748908996582,1,2.2,0.0,14.0,20.8
6158,2014-10-06 15:16:00 UTC,-73.979498,40.753202,-73.9615,40.77943,1,2.05,0.0,14.0,14.5
6159,2015-04-13 10:18:42 UTC,-73.99315643310547,40.732337951660156,-73.9897689819336,40.757469177246094,1,2.41,0.0,14.0,18.5
6160,2013-04-18 08:48:00 UTC,-73.958577,40.769012,-73.975322,40.75564,1,3.09,0.0,14.0,17.3
6161,2013-01-29 17:37:58 UTC,-73.954335,40.76612,-73.954757,40.734935,1,3.8,0.0,14.0,15.5
6162,2014-05-17 15:15:00 UTC,-74.01572,40.711067,-73.993847,40.75565,1,3.72,0.0,14.0,17.3
6163,2014-10-06 15:16:00 UTC,-73.97318,40.78506,-73.97603,40.75085,6,3.11,0.0,14.0,17.3
6164,2013-12-26 18:32:32 UTC,-73.973966,40.762956,-74.009714,40.747487,2,3.1,0.0,14.0,15.5
6165,2014-07-22 09:36:47 UTC,-74.008917,40.713833,-73.984807,40.710542,1,2.4,0.0,14.0,14.5
6166,2009-05-27 20:37:00 UTC,-73.9111,40.628665,-73.901367,40.616368,1,4.0,0.0,14.5,16.5
6167,2012-03-04 00:57:00 UTC,-73.956523,40.771488,-73.987307,40.720275,1,5.09,0.0,14.5,18.5
6168,2014-07-19 20:49:53 UTC,-73.986267,40.760154,-73.99003,40.726418,1,3.4,0.0,14.5,15.5
6169,2014-07-30 20:00:54 UTC,-73.970843,40.764548,-74.002338,40.734209,1,3.0,0.0,14.5,19.2
6170,2011-10-05 08:14:00 UTC,-73.964912,40.759912,-74.006645,40.728717,1,3.79,0.0,14.5,17.9
6171,2013-04-18 08:48:00 UTC,-73.984047,40.760017,-73.952597,40.766157,2,2.44,0.0,14.5,17.9
6172,2013-12-09 15:03:00 UTC,-73.98585,40.752362,-73.952117,40.768595,1,2.79,0.0,14.5,17.9
6173,2014-05-17 15:15:00 UTC,-73.996312,40.723895,-73.969772,40.687762,1,3.56,0.0,14.5,15.0
6174,2015-03-12 07:49:10 UTC,0.0,0.0,0.0,0.0,1,3.8,0.0,14.5,16.3
6175,2009-06-13 23:13:08 UTC,-73.964993,40.759919,-74.002736,40.733955,1,3.4,0.0,14.5,14.5
6176,2009-12-11 22:14:36 UTC,-74.000489,40.747721,-73.994267,40.719599,1,4.1,0.0,14.5,16.5
6177,2013-04-18 08:48:00 UTC,-73.95444,40.779202,-73.983185,40.76208,1,2.92,0.0,14.5,17.9
6178,2012-12-31 23:06:34 UTC,-73.992781,40.741589,-73.959803,40.767141,1,3.2,0.0,14.5,18.6
6179,2012-02-21 11:53:00 UTC,-73.995975,40.743785,-73.969508,40.76312,1,3.65,0.0,14.5,17.9
6180,2010-05-21 19:51:16 UTC,-73.953854,40.781922,-73.991825,40.749657,1,4.2,0.0,14.5,15.5
6181,2015-02-23 00:40:05 UTC,-73.98585510253906,40.73120880126953,-73.93949127197266,40.715938568115234,5,4.4,0.0,14.5,18.96
6182,2013-12-06 14:55:00 UTC,-73.989563,40.743315,-74.0045,40.734782,1,2.63,0.0,14.5,18.62
6183,2010-07-18 15:19:50 UTC,-73.952069,40.781372,-73.992522,40.75837,1,5.0,0.0,14.5,18.0
6184,2013-12-24 20:57:22 UTC,-73.982235,40.772072,-73.985216,40.729067,1,4.1,0.0,14.5,20.5
6185,2014-05-20 23:09:00 UTC,-73.95895,40.763885,-73.924763,40.76412,1,3.43,0.0,14.5,18.5
6186,2009-06-20 14:59:20 UTC,-73.997625,40.736188,-73.949824,40.780458,1,4.7,0.0,14.5,14.5
6187,2013-12-06 14:55:00 UTC,-73.993693,40.741682,-73.989552,40.77422,1,2.9,0.0,14.5,15.0
6188,2010-09-08 23:12:24 UTC,0.0,0.0,0.0,0.0,1,4.8,0.0,14.5,15.5
6189,2014-12-11 06:48:49 UTC,-74.014908,40.718214,-73.981626,40.752118,1,4.0,0.0,14.5,18.75
6190,2014-08-16 13:46:19 UTC,-74.013989,40.702669,-73.993445,40.690075,1,3.1,0.0,14.5,15.0
6191,2009-05-27 20:37:00 UTC,-74.005835,40.740152,-73.954843,40.777623,1,4.66,0.0,14.5,18.0
6192,2009-01-06 08:35:30 UTC,-73.975992,40.777118,-74.010541,40.72029,1,4.7,0.0,14.5,16.5
6193,2013-03-27 03:35:00 UTC,-73.97908,40.72386,-73.94174,40.726302,1,4.27,0.0,14.5,15.5
6194,2014-12-08 21:50:00 UTC,-73.981905,40.691127,-73.951715,40.723387,1,3.78,0.0,14.5,15.5
6195,2011-03-19 03:32:00 UTC,-73.990297,40.725048,-73.952528,40.772242,1,5.28,0.0,14.5,18.5
6196,2011-03-04 22:26:11 UTC,-73.870875,40.773784,-73.824943,40.743165,1,5.5,0.0,14.5,15.5
6197,2014-05-01 23:42:21 UTC,-73.952991,40.776658,-73.986406,40.730185,1,3.9,0.0,14.5,18.6
6198,2014-11-13 11:42:34 UTC,-73.96143,40.78013,-73.982063,40.760409,1,2.5,0.0,14.5,15.0
6199,2011-09-24 11:50:06 UTC,-73.960141,40.781414,-73.981969,40.751419,2,2.7,0.0,14.5,15.0
6200,2014-12-12 15:12:38 UTC,0.0,0.0,0.0,0.0,1,1.4,0.0,14.5,16.0
6201,2012-08-11 11:12:27 UTC,-73.978894,40.787473,-73.989752,40.741397,1,4.2,0.0,14.5,15.0
6202,2010-05-15 23:16:05 UTC,-73.990845,40.734708,-73.965311,40.693532,1,4.2,0.0,14.5,15.5
6203,2009-05-27 20:37:00 UTC,-73.95458,40.774058,-73.992832,40.758532,1,4.03,0.0,14.5,15.0
6204,2013-01-28 14:56:53 UTC,-73.971824,40.760501,-74.002805,40.723602,1,3.2,0.0,14.5,15.0
6205,2014-05-20 23:09:00 UTC,-74.002147,40.73045,-73.984652,40.703342,1,3.46,0.0,14.5,19.25
6206,2014-02-24 18:22:00 UTC,-73.951932,40.77763,-73.927383,40.74026,1,3.96,0.0,14.5,16.0
6207,2014-05-17 15:15:00 UTC,-74.005342,40.720472,-73.979872,40.760105,1,3.11,0.0,14.5,18.62
6208,2014-10-02 08:36:19 UTC,0.0,0.0,0.0,0.0,1,3.7,0.0,14.5,15.0
6209,2014-12-08 21:50:00 UTC,-73.972277,40.765447,-73.991742,40.730847,1,3.42,0.0,14.5,18.5
6210,2014-05-17 15:15:00 UTC,-73.940655,40.84746,-73.963367,40.782062,1,3.67,0.0,14.5,15.0
6211,2013-12-06 14:55:00 UTC,-74.01435,40.704352,-74.001082,40.725957,1,2.23,0.0,14.5,15.0
6212,2015-01-30 15:41:09 UTC,-73.94606018066406,40.7774772644043,-73.97199249267578,40.75825881958008,1,2.4,0.0,14.5,15.3
6213,2013-04-18 08:48:00 UTC,-74.004113,40.720822,-73.98848,40.759202,1,3.09,0.0,14.5,15.0
6214,2014-11-06 00:35:58 UTC,-73.993248,40.719268,-73.978058,40.764913,1,3.8,0.0,14.5,15.5
6215,2015-05-10 14:26:22 UTC,-73.96400451660156,40.77381134033203,-73.98326873779297,40.756011962890625,2,2.1,0.0,14.5,19.89
6216,2011-12-04 16:47:13 UTC,-73.965146,40.805961,-73.989876,40.761993,1,3.3,0.0,14.5,15.0
6217,2015-02-09 09:12:33 UTC,-73.99345397949219,40.692100524902344,-74.00634002685547,40.72727584838867,1,3.4,0.0,14.5,18.35
6218,2015-04-19 09:02:56 UTC,-73.98954010009766,40.6881217956543,-74.0112533569336,40.7288703918457,1,3.67,0.0,14.5,16.3
6219,2009-11-05 06:47:00 UTC,-73.825372,40.693463,-73.7821,40.644383,2,5.56,0.0,14.5,15.0
6220,2014-12-08 21:50:00 UTC,-73.94124,40.711987,-73.969887,40.677857,1,3.94,0.0,14.5,17.5
6221,2013-12-09 15:03:00 UTC,-73.987947,40.743202,-73.958645,40.772262,1,2.92,0.0,14.5,15.0
6222,2011-10-22 21:43:06 UTC,-73.917839,40.743281,-73.98225,40.765105,1,4.0,0.0,14.5,18.6
6223,2012-06-14 22:23:53 UTC,-74.000559,40.728524,-73.979592,40.682635,1,4.2,0.0,14.5,18.6
6224,2009-07-17 04:09:48 UTC,-73.986753,40.756327,-73.917531,40.739746,2,4.9,0.0,14.5,14.5
6225,2009-05-27 20:37:00 UTC,0.0,0.0,0.0,0.0,2,4.7,0.0,14.5,15.0
6226,2012-11-19 17:41:00 UTC,-73.991278,40.7657,-73.994142,40.745057,1,2.39,0.0,14.5,16.0
6227,2012-11-22 19:19:59 UTC,-73.994584,40.719442,-74.004978,40.741608,2,4.1,0.0,14.5,18.0
6228,2014-06-02 11:21:47 UTC,-73.972471,40.746678,-73.991634,40.750492,1,1.3,0.0,14.5,15.0
6229,2014-10-06 15:16:00 UTC,-74.008985,40.730682,-73.97917,40.744212,3,3.02,0.0,14.5,15.0
6230,2013-11-20 05:23:33 UTC,-73.974605,40.783309,-73.974605,40.783309,1,4.7,0.0,14.5,17.5
6231,2012-03-28 18:57:29 UTC,-73.995812,40.742474,-73.959053,40.780509,1,4.0,0.0,14.5,17.5
6232,2009-05-27 20:37:00 UTC,-73.957468,40.782638,-74.001787,40.746735,5,5.04,0.0,14.5,18.0
6233,2011-12-03 10:28:00 UTC,-73.959257,40.809118,-73.976525,40.760073,1,4.27,0.0,14.5,16.0
6234,2012-02-21 11:53:00 UTC,-74.003583,40.748545,-73.961777,40.7797,3,4.04,0.0,14.5,16.75
6235,2013-12-09 15:03:00 UTC,-73.97227,40.763292,-73.988287,40.750407,1,1.65,0.0,14.5,15.0
6236,2015-06-30 08:45:19 UTC,-73.98761749267578,40.72452163696289,-74.0154037475586,40.70923614501953,1,2.7,0.0,14.5,18.36
6237,2014-12-08 21:50:00 UTC,-73.97284,40.75759,-74.01116,40.71912,1,3.88,0.0,14.5,19.25
6238,2013-09-08 08:22:07 UTC,-73.952892,40.780268,-73.992261,40.749387,1,3.7,0.0,14.5,18.0
6239,2011-10-05 08:14:00 UTC,-73.945262,40.774255,-73.958792,40.809923,1,3.78,0.0,14.5,16.5
6240,2014-12-08 21:50:00 UTC,-73.976745,40.750375,-73.953793,40.719957,2,4.13,5.33,14.5,25.91
6241,2010-05-19 10:47:27 UTC,-74.009055,40.706174,-73.973688,40.687475,1,3.8,0.0,14.5,18.0
6242,2015-06-11 07:08:40 UTC,-73.95157623291016,40.771968841552734,-73.9905776977539,40.73482131958008,1,4.21,0.0,14.5,19.89
6243,2015-03-07 16:35:02 UTC,-73.97676849365234,40.78818130493164,-73.95995330810547,40.762939453125,1,2.71,0.0,14.5,15.3
6244,2010-09-08 08:37:13 UTC,-73.988697,40.748565,-73.990307,40.755092,1,4.2,0.0,14.5,17.0
6245,2013-04-18 08:48:00 UTC,-73.946867,40.780282,-73.97716,40.73638,1,3.88,0.0,14.5,15.0
6246,2010-04-13 08:25:35 UTC,-73.9583,40.781648,-73.958433,40.7698,1,3.4,0.0,14.5,15.0
6247,2009-05-27 20:37:00 UTC,-74.00111,40.720218,-73.984817,40.774225,1,4.83,0.0,14.5,15.0
6248,2014-04-19 14:08:46 UTC,-74.00273,40.755337,-73.980909,40.774729,1,2.3,0.0,14.5,17.0
6249,2013-04-18 08:48:00 UTC,-73.957152,40.774007,-73.991642,40.76995,6,2.73,0.0,14.5,17.0
6250,2013-04-18 08:48:00 UTC,-73.981042,40.76233,-73.996975,40.725152,2,3.28,0.0,14.5,15.0
6251,2014-05-20 23:09:00 UTC,-73.99595,40.725325,-73.971178,40.761002,1,3.66,0.0,14.5,16.5
6252,2013-05-18 21:51:49 UTC,-73.992913,40.697513,-73.955725,40.719817,1,5.4,0.0,14.5,18.6
6253,2009-08-23 10:43:16 UTC,-74.006613,40.705691,-73.976977,40.751825,1,5.8,0.0,14.5,14.5
6254,2013-12-30 19:23:50 UTC,-73.956821,40.776208,-73.986639,40.750138,1,3.1,0.0,14.5,16.0
6255,2009-09-30 22:58:14 UTC,-74.00356,40.732463,-73.976523,40.788128,2,5.0,0.0,14.5,14.5
6256,2011-10-18 18:32:01 UTC,-73.965301,40.76184,-73.96332,40.80722,1,4.2,0.0,14.5,16.0
6257,2013-04-18 08:48:00 UTC,-73.982487,40.768647,-73.992547,40.730575,1,3.3,0.0,14.5,18.62
6258,2011-02-01 21:46:55 UTC,-73.990074,40.739279,-73.964878,40.801713,1,5.4,0.0,14.5,17.5
6259,2013-12-21 06:21:00 UTC,-73.99852,40.738055,-73.951262,40.781007,1,4.58,0.0,14.5,17.9
6260,2009-11-10 14:11:49 UTC,-73.987321,40.751039,-73.953054,40.776297,1,3.0,0.0,14.5,15.0
6261,2014-07-09 20:10:23 UTC,-73.986069,40.768915,-73.994065,40.735374,1,3.1,0.0,14.5,15.5
6262,2014-02-08 18:32:08 UTC,-74.009804,40.704949,-73.998803,40.745482,2,4.0,0.0,14.5,18.0
6263,2013-09-06 21:47:28 UTC,-73.975887,40.781361,-73.938983,40.804519,2,3.6,0.0,14.5,17.5
6264,2015-04-14 10:30:19 UTC,-73.99263763427734,40.73036193847656,-73.99436950683594,40.75337219238281,1,2.4,0.0,14.5,15.3
6265,2012-07-05 14:18:00 UTC,-74.004395,40.707522,-73.98331,40.748947,2,4.67,0.0,14.5,15.0
6266,2012-07-05 14:18:00 UTC,-73.984747,40.743462,-74.009818,40.709867,1,4.83,0.0,14.5,15.0
6267,2010-12-21 13:08:00 UTC,-73.983298,40.76068,-74.010472,40.719187,1,4.04,0.0,14.5,16.0
6268,2009-11-05 06:47:00 UTC,-73.949822,40.78049,-73.911065,40.774248,1,5.44,4.57,14.5,19.57
6269,2015-06-24 10:32:01 UTC,-73.95610809326172,40.767581939697266,-73.96197509765625,40.805423736572266,1,3.6,0.0,14.5,19.1
6270,2013-06-29 12:02:12 UTC,-74.007465,40.727878,-73.970292,40.75637,1,3.4,0.0,14.5,18.0
6271,2014-12-08 21:50:00 UTC,-74.00371,40.72208,-73.98853,40.762522,1,3.44,0.0,14.5,18.5
6272,2014-05-20 23:09:00 UTC,-73.981567,40.72461,-74.010797,40.701437,5,3.25,0.0,14.5,15.5
6273,2010-06-27 14:06:46 UTC,-73.961523,40.770023,-73.989797,40.72079,1,5.3,0.0,14.5,17.0
6274,2014-12-08 21:50:00 UTC,-73.970018,40.764737,-74.00806,40.738907,5,3.44,0.0,14.5,18.5
6275,2014-05-17 15:15:00 UTC,-73.990082,40.75692,-74.000552,40.726187,2,2.71,0.0,14.5,15.0
6276,2010-02-25 20:14:00 UTC,-74.009592,40.703563,-73.976825,40.751872,1,5.66,0.0,14.5,15.5
6277,2012-02-21 11:53:00 UTC,-74.011037,40.715015,-73.982487,40.752555,4,4.07,0.0,14.5,17.0
6278,2013-02-02 18:57:53 UTC,-73.987955,40.749621,-73.983293,40.722519,1,2.9,0.0,15.0,18.6
6279,2014-12-08 21:50:00 UTC,-73.991488,40.754422,-73.948472,40.772505,1,3.67,0.0,15.0,19.1
6280,2013-01-29 05:21:00 UTC,-73.972,40.786492,-73.944405,40.840902,1,4.99,0.0,15.0,17.7
6281,2014-05-17 15:15:00 UTC,-73.995177,40.765072,-73.955577,40.803957,1,3.9,0.0,15.0,18.5
6282,2013-12-09 15:03:00 UTC,-73.978879,40.755911,-73.948673,40.786106,1,3.0,0.0,15.0,15.5
6283,2013-10-19 13:21:06 UTC,-74.004052,40.753162,-74.009479,40.702051,3,4.0,0.0,15.0,15.5
6284,2012-11-19 17:41:00 UTC,-73.988468,40.732223,-73.961377,40.76029,5,2.63,0.0,15.0,19.7
6285,2015-02-07 08:21:20 UTC,-73.99156188964844,40.72962188720703,-73.97628784179688,40.77644348144531,1,4.0,0.0,15.0,18.95
6286,2014-05-17 15:15:00 UTC,-73.98052,40.78349,-73.984288,40.755557,6,2.3,0.0,15.0,19.25
6287,2013-12-09 15:03:00 UTC,-73.952947,40.788462,-73.963615,40.754662,1,3.6,0.0,15.0,18.5
6288,2013-03-06 21:03:24 UTC,-73.974415,40.793341,-74.002212,40.745359,1,3.9,0.0,15.0,20.0
